rank_raw,rank,name,country,overall_score,teaching_score,research_env_score,research_quality_score,industry_score,international_score,url,street_address,locality,region,postal_code,country_address
Reporter,Reporter,Rajamangala University of Technology Suvarnabhumi,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-suvarnabhumi,"['60 Moo 3', 'Asia Road Hantra Subdistrict']",Nakhon Sawan,14,13000,Thailand
Reporter,Reporter,Rajarata University of Sri Lanka,Sri Lanka,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rajarata-university-sri-lanka,A12 Road,Mihintale,North Central Province,50300,Sri Lanka
Reporter,Reporter,RAK Medical and Health Sciences University,United Arab Emirates,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rak-medical-and-health-sciences-university,Al Juwais Al Qusaidat,Ras Al Khaimah,Ras Al Khaimah,,United Arab Emirates
Reporter,Reporter,Rawalpindi Medical University,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rawalpindi-medical-university,"['Holy Family Road', 'Block F Block E Satellite Town']",Rawalpindi,Punjab,46000,Pakistan
Reporter,Reporter,Redeemer’s University,Nigeria,,,,,,,https://www.timeshighereducation.com/world-university-rankings/redeemers-university,Ede off Gbongan,Ede,Osun State,,Nigeria
Reporter,Reporter,Riara University,Kenya,,,,,,,https://www.timeshighereducation.com/world-university-rankings/riara-university,Mbagathi Way P.O. Box 49940 – 00100,,Nairobi,,Kenya
Reporter,Reporter,Ritsumeikan Asia Pacific University (APU),Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/ritsumeikan-asia-pacific-university-apu,1-1 Jumonjibaru,Beppu City,44,874-8577,Japan
Reporter,Reporter,Rivers State University,Nigeria,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rivers-state-university,"['Nkpolu Oroworukwo', 'PMB 5080']",Port Harcourt,Rivers State,,Nigeria
Reporter,Reporter,Roi Et Rajabhat University,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/roi-et-rajabhat-university,Koh Kaew Subdistrict,Selaphum District,Roi Et Province,45120,Thailand
Reporter,Reporter,Rome Business School,Italy,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rome-business-school,Via Giuseppe Montanelli,Roma,Lazio,00195,Italy
Reporter,Reporter,Rose Bruford College,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rose-bruford-college,Lamorbey Park Burnt Oak Lane,Sidcup,Kent,DA15 9DF,United Kingdom
Reporter,Reporter,Rostov State University of Economics,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rostov-state-university-economics,"['ul. Bolshaya Sadovaya', '69']",,Rostov-on-Don,344002,Russian Federation
Reporter,Reporter,Royal Academy of Dramatic Art (RADA),United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-academy-dramatic-art-rada,62-64 Gower Street,Camden,London,WC1E 6ED,United Kingdom
Reporter,Reporter,Royal Academy of Music,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-academy-music,Marylebone Road,,London,NW1 5HT,United Kingdom
Reporter,Reporter,Royal Agricultural University,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-agricultural-university,Stroud Road,Cirencester,Gloucestershire,GL7 6JS,United Kingdom
Reporter,Reporter,"Royal Central School of Speech and Drama, University of London",United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-central-school-speech-and-drama-university-london,Eton Avenue,London,London,NW3 3HY,United Kingdom
Reporter,Reporter,Royal College of Art,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-college-art,Darwin Building Kensington Gore,Kensington,London,SW7 2EU,United Kingdom
Reporter,Reporter,Royal College of Music,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-college-music,Prince Consort Road,Kensington,London,SW7 2BS,United Kingdom
Reporter,Reporter,Royal Conservatoire of Scotland,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-conservatoire-scotland,100 Renfrew Street,Glasgow,Lanarkshire,G2 3DB,United Kingdom
Reporter,Reporter,Royal Northern College of Music,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-northern-college-music,124 Oxford Road,Manchester,Greater Manchester,M13 9RD,United Kingdom
Reporter,Reporter,Royal University for Women (RUW),Bahrain,,,,,,,https://www.timeshighereducation.com/world-university-rankings/royal-university-women-ruw,"['Gate No 366', 'Al Maskar Street PO Box 37400']",West Riffa,Southern Governorate,942,Bahrain
Reporter,Reporter,Rudny Industrial University,Kazakhstan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rudny-industrial-university,50th Anniversary of October Street 38,Rudny,Kostanay,,Kazakhstan
Reporter,Reporter,Russian Biotechnological University (BIOTECH),Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/russian-biotechnological-university-biotech,11 Volokolamskoye Shosse,Moscow,Moscow,125080,Russian Federation
Reporter,Reporter,Sabratha University,Libya,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sabratha-university,Zawiya District,Sabratha,Tripolitania,,Libya
Reporter,Reporter,SAGE University Indore,India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sage-university-indore,Kailod Kartal Indore Rau Bypass Road,Indore,MP,452020,India
Reporter,Reporter,Saint Louis University (Philippines),Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/saint-louis-university-philippines,Bonifacio Street,Baguio,BEN,2600,Philippines
Reporter,Reporter,Sakon Nakhon Rajabhat University,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sakon-nakhon-rajabhat-university,No. 680 Nittayo Road That Choeng Chum Subdistrict,Sakon Nakhon,47,47000,Thailand
Reporter,Reporter,Samarkand Institute of Economics and Service (SamISI),Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/samarkand-institute-economics-and-service-samisi,9 Amir Temur St.,Samarkand,Samarqand Province,,Uzbekistan
Reporter,Reporter,Samarkand State Institute of Architecture and Construction,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-institute-architecture-and-construction,"['Lolazor', '70']",Samarkand,Samarkand Region,140143,Uzbekistan
Reporter,Reporter,Samarkand State Institute of Foreign Languages,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-institute-foreign-languages,93 Bustonsaroy St,Samarkand,Samarkand Region,140104,Uzbekistan
Reporter,Reporter,Samarkand State Medical University,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-medical-university,18 Amir Temur st,,Samarkand city,,Uzbekistan
Reporter,Reporter,Samarkand State University,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-university,University blv. 15 Samarkand сity,,Samarkand region,140104,Uzbekistan
Reporter,Reporter,Samsun University,Turkey,,,,,,,https://www.timeshighereducation.com/world-university-rankings/samsun-university,Zafer Mah. Cumhuriyet Cd. No33 Kent Müzesi Yanı,Samsun,Samsun il,55060,Turkey
Reporter,Reporter,Sanko University,Turkey,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sanko-university,No 36 Gazimuhtar Pasha Blvd Degirmicem District,Sehitkamil,Gaziantep Province,27090,Turkey
Reporter,Reporter,Santosh Deemed to be University,India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/santosh-deemed-be-university,"['No.1', 'Santosh Nagar']",Ghaziabad,NCR Delhi,201009,India
Reporter,Reporter,Saratov State Vavilov Agrarian University,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/saratov-state-vavilov-agrarian-university,"['Teatralnaya sq.', '1.']",,Saratov,410012,Russian Federation
Reporter,Reporter,Sarsen Amanzholov East Kazakhstan University,Kazakhstan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sarsen-amanzholov-east-kazakhstan-university,"['Kazakhstan street', '55 Ust-Kamenogorsk']",,East Kazakhstan region,0700040,Kazakhstan
Reporter,Reporter,Satya Wacana Christian University,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/satya-wacana-christian-university,Jl. Diponegoro 52-60,Salatiga,Jawa Tengah,50711,Indonesia
Reporter,Reporter,Sawa University,Iraq,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sawa-university,Al-Samawah,,Al-Muthanna,,Iraq
Reporter,Reporter,SBS Swiss Business School,Switzerland,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sbs-swiss-business-school,Flughafenstrasse 3,Kloten,Zurich,8302,Switzerland
Reporter,Reporter,School of Higher Commercial Studies (EHEC Algiers),Algeria,,,,,,,https://www.timeshighereducation.com/world-university-rankings/school-higher-commercial-studies-ehec-algiers,Kolea,Algiers,Tipaza Province,,Algeria
Reporter,Reporter,SDU University,Kazakhstan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sdu-university,1/1 Abylai Khan Street Karasai District,Kaskelen,Almaty Region,040900,Kazakhstan
Reporter,Reporter,SEGi University,Malaysia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/segi-university,"['No 9', 'Jalan Teknologi Taman Sains Selangor']",Petaling Jaya,Selangor Darul Ehsan,47810,Malaysia
Reporter,Reporter,Senshu University,Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/senshu-university,3-8 Jinbocho Kanda,Tokyo,13,101-8425,Japan
Reporter,Reporter,Shaheed Benazir Bhutto University,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/shaheed-benazir-bhutto-university,"['Shaheed Benazirabad', 'Near landhi Stop', 'Sakrand road']",Nawab Shah,Sindh,,Pakistan
Reporter,Reporter,Shaheed Benazir Bhutto Women University Peshawar,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/shaheed-benazir-bhutto-women-university-peshawar,"['LARAMA', 'Charsadda Road']",Peshawar,Khyber Pakhtunkhwa,,Pakistan
Reporter,Reporter,Shaheed Mohtarma Benazir Bhutto Medical University,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/shaheed-mohtarma-benazir-bhutto-medical-university,Bakrani Larkana District,Larkana,Sindh,77150,Pakistan
Reporter,Reporter,Shahrisabz State Pedagogical Institute,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/shahrisabz-state-pedagogical-institute,10 Shahrisabz Street,Shahrisabz City,Kashkadarya Region,,Uzbekistan
Reporter,Reporter,Shakarim University,Kazakhstan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/shakarim-university,"['st. Glinki', '20A']",Semey city,Abay region,071412,Kazakhstan
Reporter,Reporter,Sher-e-Bangla Agricultural University (SAU),Bangladesh,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sher-e-bangla-agricultural-university-sau,Sher e Bangla Nagar,Dhaka,Dhaka,1207,Bangladesh
Reporter,Reporter,Shirak State University,Armenia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/shirak-state-university,Paruyr Sevak 4,Gyumri,SH,3126,Armenia
Reporter,Reporter,Simón Bolívar University (Colombia),Colombia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/simon-bolivar-university-colombia,Carrera 59 No. 59-92 Sede Principal,Barranquilla,Atlantico,,Colombia
Reporter,Reporter,Simon Kuznets Kharkiv National University of Economics,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/simon-kuznets-kharkiv-national-university-economics,"['Nauky Ave', '9А']",Kharkiv,Kharkiv Oblast,61000,Ukraine
Reporter,Reporter,Sisaket Rajabhat University,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sisaket-rajabhat-university,319 Thai Pantha Road Pho Amphoe Mueang,Sisaket,Sisaket,33000,Thailand
Reporter,Reporter,Social Sciences University of Ankara,Turkey,,,,,,,https://www.timeshighereducation.com/world-university-rankings/social-sciences-university-ankara,Hukumet Meydani No: 2,Altindag,Ankara Province,06050,Turkey
Reporter,Reporter,Sohar University,Oman,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sohar-university,PO Box 44,Sohar,Al Batinah North Governorate,311,Oman
Reporter,Reporter,Sorsogon State University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sorsogon-state-university,"['Magsaysay Street', 'Salog']",Sorsogon City,SOR,,Philippines
Reporter,Reporter,South East European University,North Macedonia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/south-east-european-university,Ilindenska p.n.,Tetovo,Polog Region,1200,North Macedonia
Reporter,Reporter,Southern Luzon State University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/southern-luzon-state-university,Lucban - Tayabas Rd Lucban,,Quezon,4328,Philippines
Reporter,Reporter,Southern Technical University,Iraq,,,,,,,https://www.timeshighereducation.com/world-university-rankings/southern-technical-university,Al-Zubair Highway,,Basra,,Iraq
Reporter,Reporter,South Mediterranean University (SMU),Tunisia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/south-mediterranean-university-smu,Avenue De L'Euro Les Berges Du Lac 2,Tunis,Tunis,,Tunisia
Reporter,Reporter,Sphinx University,Egypt,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sphinx-university,Regional service road,New Assuit,Assuit Governorate,71515,Egypt
Reporter,Reporter,Sri Balaji Vidyapeeth,India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sri-balaji-vidyapeeth,Pondy Cuddalore Main Road National Highway 45A,Pillaiyarkuppam,Pondicherry,607402,India
Reporter,Reporter,Sri Padmavati Mahila Visvavidyalayam (Women's University),India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/sri-padmavati-mahila-visvavidyalayam-womens-university,Padmavathi Nagar Near West Railway Station,Chittoor (D.t),AP,,India
Reporter,Reporter,State Energy Institute of Turkmenistan,Turkmenistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/state-energy-institute-turkmenistan,"['Bayramkhan Street', '62']",Mary City,,745400,Turkmenistan
Reporter,Reporter,State Polytechnic of Malang,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/state-polytechnic-malang,"['Jl. Soekarno Hatta No. 9 Jatimulyo', 'Kec. Lowokwaru']",Kota Malang,JI,65141,Indonesia
Reporter,Reporter,Stavropol State Agrarian University,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/stavropol-state-agrarian-university,12. Zootechnichesky lane,,Stavropol,,Russian Federation
Reporter,Reporter,St Luke’s International University,Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/st-lukes-international-university,10-1 Akashi-cho,Chuo-ku,13,104-0044,Japan
