rank_display,rank,name,country,city,region,overall_score,url,logo,citations_per_paper_score,citations_per_paper_rank,papers_per_faculty_score,papers_per_faculty_rank,academic_reputation_score,academic_reputation_rank,faculty_student_ratio_score,faculty_student_ratio_rank,staff_with_phd_score,staff_with_phd_rank,international_research_network_score,international_research_network_rank,web_impact_score,web_impact_rank,employer_reputation_score,employer_reputation_rank
316,341,Universidad Privada Dr. Rafael Belloso Chacín,Venezuela,Maracaibo,Latin America,n/a,https://www.topuniversities.com/universities/universidad-privada-dr-rafael-belloso-chacin,https://www.topuniversities.com/sites/default/files/universidad-privada-dr.-rafael-belloso-chacn_592560cf2aeae70239af54b0_medium.jpg,n/a,n/a,2,=179,6.7,=114,10,=150,38.5,130,11,=170,14.4,=161,2.1,=108
316,342,Universidad Privada San Juan Bautista,Peru,Lima,Latin America,n/a,https://www.topuniversities.com/universities/universidad-privada-san-juan-bautista,https://www.topuniversities.com/sites/default/files/220210081923pm693025AF-LOGO-UPSJB-R-NACIONALES-E-INTER-90x90.jpg,2.4,=165,7.1,=179,2.3,=114,45,97,6.3,=166,29.7,=170,6.1,=161,n/a,n/a
316,343,Universidad Privada del Valle (Univalle),Bolivia,Tiquipaya,Latin America,n/a,https://www.topuniversities.com/universities/universidad-privada-del-valle-univalle,https://www.topuniversities.com/sites/default/files/universidad-privada-del-valle-univalle_592560df9988f300e23209f3_medium.jpg,n/a,n/a,1.6,=179,11.5,=114,5.1,=150,4.6,=166,n/a,n/a,7.3,=161,16,=108
316,344,Universidad Regional Autónoma de Los Andes,Ecuador,Ambato,Latin America,n/a,https://www.topuniversities.com/universities/universidad-regional-autonoma-de-los-andes,https://www.topuniversities.com/sites/default/files/250404043011pm623416LOGO-UNIANDES-200X200-jpg-90x90.jpg,1.1,=165,24.5,167,1.2,=114,16.7,=150,n/a,n/a,14,=170,13.3,=161,n/a,n/a
316,345,Universidad San Francisco Xavier (USFX),Bolivia,Sucre,Latin America,n/a,https://www.topuniversities.com/universities/universidad-san-francisco-xavier-usfx,https://www.topuniversities.com/sites/default/files/universidad-mayor-de-san-francisco-xavier_592560df9988f300e23209e5_medium.jpg,n/a,n/a,1.9,=179,19.6,=114,4.7,=150,6.3,=166,17.7,=170,13.9,=161,16.1,=108
316,346,Universidad Tecnológica Privada de Santa Cruz (UTEPSA),Bolivia,Santa Cruz de la Sierra,Latin America,n/a,https://www.topuniversities.com/universities/universidad-tecnologica-privada-de-santa-cruz-utepsa,https://www.topuniversities.com/sites/default/files/universidad-tecnolgica-privada-de-santa-cruz_592560e29988f300e2321196_medium.jpg,n/a,n/a,n/a,n/a,4.5,=114,2.1,=150,2.1,=166,n/a,n/a,3.8,=161,2.1,=108
316,347,Universidad Tecnológica del Centro,Venezuela,Guacara,Latin America,n/a,https://www.topuniversities.com/universities/universidad-tecnologica-del-centro,https://www.topuniversities.com/sites/default/files/universidad-tecnolgica-del-centro_592560cf2aeae70239af589f_medium.jpg,n/a,n/a,1,=179,5.8,=114,45.5,94,3.1,=166,n/a,n/a,3.9,=161,23.5,=108
316,348,Universidad Tecnológica del Perú,Peru,Lima,Latin America,n/a,https://www.topuniversities.com/universities/universidad-tecnologica-del-peru,https://www.topuniversities.com/sites/default/files/newman-university-college_2100_large.jpg,1.1,=165,17.1,=179,8.5,=114,1.8,=150,n/a,n/a,38.7,=170,15.4,=161,10.5,=108
316,349,Universidad Técnica de Cotopaxi,Ecuador,Latacunga,Latin America,n/a,https://www.topuniversities.com/universities/universidad-tecnica-de-cotopaxi,https://www.topuniversities.com/sites/default/files/240105113443am346224LOGO-utc-qs-90x90.jpg,3.4,=165,8.8,=179,4.3,=114,8.9,=150,12.9,=166,14.5,=170,24.1,=161,2.7,=108
316,350,Universidad Técnica de Oruro,Bolivia,Oruro,Latin America,n/a,https://www.topuniversities.com/universities/universidad-tecnica-de-oruro,https://www.topuniversities.com/sites/default/files/universidad-tcnica-de-oruro_592560df9988f300e23209ed_medium.jpg,n/a,n/a,1.6,=179,3.7,=114,2.8,=150,1,=166,n/a,n/a,4.8,=161,6.3,=108
316,351,Universidad UNIACC,Chile,Santiago,Latin America,n/a,https://www.topuniversities.com/universities/universidad-uniacc,https://www.topuniversities.com/sites/default/files/universidad-uniacc_592560cf2aeae70239af5131_medium.jpg,n/a,n/a,1.2,=179,4,=114,23.6,=150,2.1,=166,n/a,n/a,7.4,=161,5.8,=108
316,352,Universidad de America,Colombia,Bogotá,Latin America,n/a,https://www.topuniversities.com/universities/universidad-de-america,,3.1,=165,6.5,=179,3.6,=114,33.4,143,1.3,=166,6.3,=170,8.3,=161,7.8,=108
316,353,Universidad de La Amazonía ,Colombia,Florence,Latin America,n/a,https://www.topuniversities.com/universities/universidad-de-la-amazonia,https://www.topuniversities.com/sites/default/files/universidad-de-la-amazona-_592560cf2aeae70239af54cf_medium.jpg,13.5,=165,9.6,=179,7.9,=114,21,=150,2.2,=166,26.5,=170,8.3,=161,6.8,=108
316,354,Universidad de Manizales ,Colombia,Manizales,Latin America,n/a,https://www.topuniversities.com/universities/universidad-de-manizales,https://www.topuniversities.com/sites/default/files/universidad-de-manizales-_592560cf2aeae70239af54d5_medium.jpg,2.9,=165,4.6,=179,16.4,=114,4,=150,n/a,n/a,8.2,=170,12.6,=161,4.6,=108
316,355,Universidad de Pamplona,Colombia,Pamplona,Latin America,n/a,https://www.topuniversities.com/universities/universidad-de-pamplona,https://www.topuniversities.com/sites/default/files/universidad-de-pamplona-_592560cf2aeae70239af54da_medium.jpg,2.6,=165,3.8,=179,14,=114,19,=150,4.2,=166,17.9,=170,13.2,=161,5.2,=108
316,356,Universidad de los Llanos,Colombia,Villavicencio,Latin America,n/a,https://www.topuniversities.com/universities/universidad-de-los-llanos,https://www.topuniversities.com/sites/default/files/210825034306pm523381universidad-de-los-llanos--592560cf2aeae70239af54d9-large-90x90.jpg,2.2,=165,15.6,=179,4.9,=114,15.3,=150,2.1,=166,15.6,=170,11.5,=161,6.7,=108
316,357,Universidad del Viña del Mar,Chile,Viña del Mar,Latin America,n/a,https://www.topuniversities.com/universities/universidad-del-vina-del-mar,https://www.topuniversities.com/sites/default/files/universidad-del-via-del-mar_1710_medium.jpg,4,=165,9.3,=179,8.3,=114,33.3,144,3.7,=166,18,=170,10.4,=161,5.5,=108
316,358,Universidade Bandeirante ,Brazil,São Paulo,Latin America,n/a,https://www.topuniversities.com/universities/universidade-bandeirante,https://www.topuniversities.com/sites/default/files/universidade-bandeirante-_592560cf2aeae70239af5620_medium.jpg,n/a,n/a,1.2,=179,1,=114,2,=150,8.3,=166,n/a,n/a,n/a,n/a,5.3,=108
316,359,Universidade Candido Mendes,Brazil,Rio de Janeiro,Latin America,n/a,https://www.topuniversities.com/universities/universidade-candido-mendes,,n/a,n/a,4.7,=179,1.5,=114,34.9,133,25.8,=166,n/a,n/a,n/a,n/a,n/a,n/a
316,360,Universidade Paranaense,Brazil,Umuarama,Latin America,n/a,https://www.topuniversities.com/universities/universidade-paranaense,,9.2,=165,6.8,=179,2.9,=114,24,=150,18.6,=166,3.8,=170,15.9,=161,n/a,n/a
316,361,Universidade Regional do Noroeste do Estado do Rio Grande do Sul ,Brazil,Ijuí,Latin America,n/a,https://www.topuniversities.com/universities/universidade-regional-do-noroeste-do-estado-do-rio-grande-do-sul,https://www.topuniversities.com/sites/default/files/universidade-regional-do-noroeste-do-estado-do-rio-grande-do-sul-_592560cf2aeae70239af5555_medium.jpg,1.6,=165,17.4,=179,4.6,=114,25.4,=150,36.3,136,1.9,=170,24.6,=161,2.5,=108
316,362,Universidade Salgado de Oliveira,Brazil,São Gonçalo,Latin America,n/a,https://www.topuniversities.com/universities/universidade-salgado-de-oliveira,,9.4,=165,5.6,=179,2,=114,19.2,=150,30.1,153,7.5,=170,8.7,=161,n/a,n/a
316,363,Universidade Salvador (UNIFACS),Brazil,Salvador,Latin America,n/a,https://www.topuniversities.com/universities/universidade-salvador-unifacs,https://www.topuniversities.com/sites/default/files/universidade-salvador-unifacs_592560e49988f300e23217de_medium.jpg,55.4,96,12.4,=179,n/a,n/a,2.9,=150,17.7,=166,8.4,=170,18.7,=161,5.3,=108
316,364,Universidade Santo Amaro ,Brazil,São Paulo,Latin America,n/a,https://www.topuniversities.com/universities/universidade-santo-amaro,https://www.topuniversities.com/sites/default/files/universidade-santo-amaro-_592560cf2aeae70239af561e_medium.jpg,33.8,=165,19.1,=179,n/a,n/a,2.5,=150,35.7,138,11.9,=170,12.8,=161,7.7,=108
316,365,Universidade Sao Judas Tadeu,Brazil,São Paulo,Latin America,n/a,https://www.topuniversities.com/universities/universidade-sao-judas-tadeu,,13.7,=165,7.6,=179,2.6,=114,3.3,=150,60,95,22.1,=170,12,=161,n/a,n/a
316,366,Universidade de Taubaté,Brazil,Taubaté,Latin America,n/a,https://www.topuniversities.com/universities/universidade-de-taubate,https://www.topuniversities.com/sites/default/files/universidade-de-taubat_592560cf2aeae70239af5521_medium.jpg,14.1,=165,11.5,=179,1.7,=114,13.1,=150,44.8,116,10,=170,18.6,=161,4.5,=108
316,367,Universidade do Estado de Mato Grosso,Brazil,Cáceres,Latin America,n/a,https://www.topuniversities.com/universities/universidade-do-estado-de-mato-grosso,,22.2,=165,13.4,=179,6.9,=114,23.1,=150,n/a,n/a,19.1,=170,27.5,149,n/a,n/a
316,368,University of Cundinamarca,Colombia,Fusagasuga,Latin America,n/a,https://www.topuniversities.com/universities/university-cundinamarca,,53.5,101,5.8,=179,1.9,=114,4.4,=150,28.5,161,1.7,=170,n/a,n/a,10.5,=108
